review;score
ve bir tom hanks filmi yorum bile yersiz hem aglayip hem delicesine gülmek.ve yasamin bu denli degerli oldugunu usulca göstermek..;Positive
hiç sikilmadan izlenebilcek bir film tom hanksin oyunculuk alaninda gerçekten büyük bir ders verdigi bir saheser ve akillardan çikmayacak bir söz kos forest kooooooos duyunca insana hiç bir sey ifade etmiyebilir ama filmi izleyen arkadaslar çok iyi bilirler ne kadar çok fazla sey ifade ettigini.;Positive
harika bir klasik.ayrica filmin sonlarinda küçük forrest gump rolünde 6.his de dev bir oyunculuk ortaya koyan haley joel osment’in küçük halini görmek de mümkün;Positive
"böyle güzel bir filmi neden daha önce izleyemedim diye kendime kizdim..hakikaten sürükleyici bir üslubunun yanisira;zaman zamanda insani duygulandiriyor..izlemelisiniz derim...";Positive
tekrar tekrar izlenebilecek mükkemmel bir film.;Positive
çok güzel bi film...herseye ragmen hayat güzeldir demek lazim...insan pes dememeli zorluklar karsisinda....;Positive
modern bi peri masali.... küçükken dinledigimiz güzel öyküler gibi.... yeni nesilin pek azinin bildigi o öyküler gibi evet....;Positive
hersey üzerine süzülen bi kus tüyüyle baslar ve tüylerimizi kabartacak kalitede enfes bi saheser. run forest run. o masum yüzlerin iyi niyetin ve olmak istedigimiz tüm degerlerin göstergesi..;Positive
inanilmaz ve etkileyici bi dram ve cok ince espirilere sahip bi basyapit.;Positive
her saniyesinde birseyler ögrendigim tek film !! herseye ragmen hayat güzel !.;Positive
bugun bir kez daha izledim ve yorum yazayim dedim hayatta ne tur zorluklara maruz kalirsaniz kalin calisarak bunlarin uzerinden geleceginizi gosteren her insanin bir ders cikarmasi gereken bir yapit.bu filmi bize izleme imkani yaratan herkese cok tesekkurler...;Positive
böyle bi film yapilamaz ilk ve son olsa gerek.. mükemmel bi film lük derler ya iste o tabir bu film icin kulanilmis mükemmel bi film...;Positive
evt ben de agladim hem de birkaç kez...forrestin katiksiz safligi dünyaya daha iyimser gözlerle bakmanizi sagliyor...çok etkileyici ve güzel bir film,mutlaka izleyin.;Positive
mükemmel bi film. izlemeyen çok sey kaybeder.;Positive
üzerine kelimelerin kifayesini yitirdigi güzelligi cümleler le anlatilamayacak bir film bir film muhtesem.;Positive
cs kiralamaya gittigimde kapaktaki ödüller dikkatimi çekti ve aldim.iyi ki almisim;Positive
bir insanin iyiniyetinin gerçek karsiligini görebiliyoruzz;Positive
nostalji hissettiriyor bu fil her yasta herkese.. samimiyetle cekildigide kesin.. o döneme ters anlamlar tasiyaan bylesi bir filmin basarisi ancak böyle aciklanabilir.. üstelik tarihin en iyi filmeri listesinde de iyi bir yerdeydi hemde.. .;Positive
vlla saat sabahin 03.30’u. can sikintisiyla filmi izleyeyim dedim. ve büsbütün uykum kaçti. bu güne kadar izlemedigime mi yanayim yoksa bir daha böylesi güzel bir filmi izleme sansimin çok düsük olmasina mi... ne diyelim kos forrest gump kos....;Positive
müthis bir film.izleyeni güldürdügü kadarda aglatiyor hele film içine serpistirilmis mesajlar harika ya tek kelimeyle süper.bu filmde tom hanks kadar gary sinise de çok iyiydi.;Positive
ben de bu filmin abimin tavsiyesi üzerine izledim ama gerçekten izlenmeye deger bir yapim ne kadar güzel oldugunu cümlelerle anlatamam bu filmi izleyip de hayata tutunmamak mümkün degil fazla söze gerek yok kesinlikle izleyin pisman olmayacaksiniz.;Positive
izledigim en iyi filmlerden birisi.tom hanks'in kendi kisiligini görmemi engelledigi film.tom hanks degince aklima forest gump geliyor.izlenilesi bir film..;Positive
aglanasi filim. aslinda forrest en akil dolu insan... aglamak aglamak....;Positive
simdiye dek izledigim en guzel film.;Positive
ya böle bi film olamaz hayatta hiçbir filmde aglamis diilim ama bu filmin sonunda gözlerim yaslar içinde kaldi insan bi kizi bu kadar mi sever bu kadar mi macerali bi hayat olur yaw bu film gerçek hayat hikayesinden fln mi muhtesem muhtesem muhtesem run forrest.............;Positive
iste film budur.kesinlikle ama kesinlikle kaçirmayin.;Positive
hayatim boyunca izledigim en ii film tek bir sikici sahne bulamadimmm.film tek kelimele süper süperrrr.;Positive
iyi film budur dedirten bir film. run forrest;Positive
"inanilmaz muhtesem tek klimeyle harika bir komedi_dram_savas filmi er;ryandada bu kadar. güzel oynadi eger. o.tom hanks y.robert zemeckis se tamam is.";Positive
94 yapimi bir filmin hala en iyi yorumlari almasi filmin kalitesini kanitliyor mükemmel film ben sirf tom hanksin resmi var diye almistim bu filmi ve en ufak pismanlik duymadan defalarca izledim tafsiyeyi zorunlu kilmak dye birsey olsa defalarca sizi zorlardim.;Positive
hayatim boyunca izledigim en güzel 2 filmden biri. eger kendinize bir arsiv yapmak istiyorsaniz bu filmle baslayin derim.. tam bir hayat felsefesi. söyleyecek söz bulamiyorum. sanirim su söz filmi özetliyor .bu film kaderin tanimi .().;Positive
muhtesem bi filmdi forrest gump!!!. insani çok derinden yakaliyor ask,dostluk,savas,insanin kendi savasi,'olma' varolma savasi...ve tabii tom hanks.abartisiz oyunculuguyla tüm övgülerimi hakediyor gerçekten yani su filmi izlemeyen kalmasin.kampanya bie baslatabiliriz..;Positive
iste film bu dedirtecek bi film... gerçekten çok güsel bi film olmus. hayata forrest gump gibi bakmali herkes o zaman hayattaki güsellikleri daha ii anlariz... .6 lik bi film. mutlaka herkesin izlemesi gereken bi film.....;Positive
"dünya üzerinde çekilmis en sirin ve en ""hem hüzünlü hem komik"" filmlerden biri. tom hanks'in hakki da tom hanks'e gerçekten. çok basarili.. eglenirken aglamak böyle bir sey olsa gerek.().";Positive
çok zevkli bir film,herkesin izlemesi gerekir diye düsünüyorum.bu filmde her türden örnek var.tom hanks çok iyi bir oyunculuk sergilemis..;Positive
izlerken çok duygulandigim bir filmdi her sahneye anlam yüklemek çok gereksiz...durmadan kovalamacasina kosturdugumuz bir yasamda durak anlarin en degerli anlar oldugunu anlatan bir film...tek kelimeyle etkileyici....;Positive
he is'a smart?.... harika bir film bu filmi kesfetmeme sebep olan leon 'a tesekkürler....;Positive
tom hanks çok iyi oyunculuk çikardigi güzel bir film,içerdigi mesajlarda çok önemli..;Positive
tom hanks'i tanimayan biri ''bu adam rol yapmiyo o erçek bi aptal'' diyebilir.o derece döktürmüs yani.;Positive
izledigim en iyi filmlerden bir tanesi forrest gump, tom hanks inanilmaz oynamis kesinlikle seyredilmesi gereken bir film....;Positive
o kadar hos,o kadar sicak,o kadar insancil bir film ki.tarihi olay ve sahislardan hareketle bir dönemin nostaljik resmi geçidi sanki.tom hanks filmde extrem performans sergilemis.tekrar tekrar izle mantigi olusturan ve bagimlilik yaratan bir film,benden uyarmasi....;Positive
gunslinger’a katiliyorum. bazi filmleri izlemek yetmez. israrla tekrari gerekir. belirsiz araliklarla izlenmesi gereken filmlerden biri de bu filmdir. zaman zaman ihtiyacini hissettigim diger filmler bazilari rezervoir dogs, fight club ve 24. gün’dür. izlemeyenlerin izlemesi tavsiyesi ile..;Positive
insana yasama istegi veren essiz bir güzellik...kelimelerle anlatilamaz.;Positive
çok ama çok etkileyici sanki onunla beraber yasadim her seyi yani forrest ile.filmin içinde hissettim kendimi 2 saat degil bir ömürdü izledigim..ne diyeyim ki derinden etkiledi beni...;Positive
"gerçek bir basyapit. muhtesem ötesi diyebilirim. hayata forrest gumpin gözlerinden bakin ;)run forrest run!.";Positive
hayatimda izledigim en iyi filmlerden ilk 3e girer öyle bir film ki izlemeyen çok sey kaybeder 1010.;Positive
tom hanksin oynadigi hangi filmin kötü oldugu görülmüs simdiye kadar..;Positive
harika bir film run forrest !.;Positive
tom hanks kendine hayran birakiyor ve çok uzun bir film olmasina ragmen zamanin nasil geçtigini anlamiyorsunuz bide üstüne film bitti diye üzülüyorsunuz;Positive
kesinlikle ötesi yok daha iyisi olamazrun forrest run.;Positive
ne diyebilirim ki müthis bir yasam öyküsü. izlenmesi gereken harika bir film. tom hanks rolünün hakkini öyle iyi veriyor ki görseniz onu gerçekten aptal zannedersiniz. hanks'in oyunculuguyla göz kamastirdigi, anlamli bir film. izlemezseniz çok sey kaçirirsiniz..;Positive
izledigim en güzel filmlerden biriydi..tom hanks rolünün hakkini veriyor.filmde çok duygulandim ve kendimi tutamayip agladim.kisacasi çok forrest gump'tan çok etkilendim.;Positive
izledigim en saglam filmlerden. sonu da çok duygusaldi....;Positive
bu filme sadece çok basarili demek yetmez.sadece bununla yorumlar bitmaz..;Positive
hafizlardan asla silinmeyecek bir bas yapit.insanin hayata bakis açisini degistiriyor....;Positive
tek kelimeyle muhtesem..94'te ilk sinemaya geldigi zaman gitmistim daha sonra bir kez daha gittim.müziklerde bir harika,hüzün verici...;Positive
filmin müzigi bile yeter fazla söze gerek yok.;Positive
yaa tom hanks’in hangi filminin kötü oldugu görülmüs kiiiii tek kelimeyle mükemmelllll!!!!!!!!!!!!.;Positive
pardon arkadaslar yanlis ikon kullanmisim.;Positive
kesinlkle izlenmesi lazm.;Positive
harikulade bir film...forrest gump’a bayiliyorum....;Positive
sinema tarihinin en basarili oyunculuklarindan biri.film tabii ki mükemmel....;Positive
her sene bir kere izlerim.......;Positive
zamaninda bayagi eglendigim filmlerden.ayrica duygusal da..;Positive
harika bi filmdi bence! ba$arilarinin üstüne ba$ari eklemi$ler!.... tebrikler walla!....;Positive
film simdiye kadar izledigim filmlar arasinda en iyisi inanin titanicten bilene güzel diyebilirim.... bu tip filmler bi harika ya hayat güzeldir,piyanist,yesil yol,titanic ve forrestgump***.;Positive
milyonlarca dolarlik bos filmler yapacaklarina su tip senaryolara biraz daha önem verseler çok iyi olacak... tom hanks müthis bi adam... adami koy kameranin önüne izle... her kisilige giriyor... muhtesem bir film....;Positive
müthis!....;Positive
arkadaslar gercekten mukemmel bir film ..hepiniz bu bas yapiti izlemelisiniz tom hanks harika oynamis.film insani muthis etkiliyor kacirmayin derim.;Positive
çok etkilenmistim.;Positive
tom hanks ’in en iyi filmi bence forest gump. ne yesil yol, ne de er ryan..;Positive
"dünyayi forrest gump in gözleriyle gördügünüzde ; her seyin degistigini göreceksiniz.";Positive
harika bir film bence tom hanks oyunculugu sergiledii en iyi film bence.;Positive
tom aldigi oscari haketmis.bu film süper.muhtesem bir tom hanks klasigi..;Positive
kos forrest kos.... konusu oyunculari anlatmak istedigi hepsi basarili, hanks çok basarili rol çikartmis, filmde haley j. osment de yer almis.. (gerçekten çok sansli bir adam su forrest) :o).;Positive
assdjasy. .;Positive
tom hanks senaryo çok iyi film zaten asmisss.;Positive
her sinemaseverin izlemesi gereken bir film.tom hanks’e iyi bir senaryo verildiginde bunu tek basina nasil ziyafete dönüstürdügünü anliyoruz.;Positive
"""hayat bir kutu çikolata gibidir. içinden ne çikacagini asla bilemezsin..."". . senaryo, yönetmen, oyuncular, kurgu; kisacasi her yönüyle mükemmel bir film! söylenecek söz yok aslinda, film çok seyi söylüyor. tabi her zaman oldugu gibi alabilene.... . .";Positive
beni sinemaya bagliyan film bu abi..bence kaçirilmamasi gereken bir film.;Positive
çok hos bir film.bence en iyi tom hanks filmi bu.’er ryan’i kurtarmak’ ve ’yesil yol’dan daha iyi oldugunu düsünüyorum.izlenmesi gerken bir film.izlerken hos vakit geçiriyorsunuz..;Positive
hala izlemediyseniz bundan sonra tercih edeceginiz ilk film forrest gump olmali....;Positive
tom hanks sinama tarihinin en iyi oyuncularindan biri oldupu kacinilmaz artik. bu film ise mükemmel olmus. tom hanks de performans süper. filmi mutlaka seyredin harika bir konusu var..;Positive
bana soruldugunda izledigim en iyi ve en etkileyici iki filmimden birisi oldugunu söyleyecegim.tom hanks'in performansi müthis..;Positive
masal gibi bir film....;Positive
tom hanks,o kadar mükemmel o kadar müthis oynamiski,büyülenmemek elde degil..harika bir film...;Positive
bazi sahneri geri sarip sarip izledigimi hatirliyorum. el sallayarak teknesinden atlayisi özellikle... basyapit....;Positive
run forrest run..... forrest gump, iyilik, saflik ve samimiyet üzerine yapilmis en iyi filmlerden biri süphesiz. yillardir izledik, izliyoruz bir türlü sikilamadik kendilerinden. ne diyelim, 7.sanat adina yapilmis en degerli filmlerden olan forrest gumpi buradan saygi ile selamliyoruz....;Positive
çok çok iyi bir film .;Positive
müthiss bir filmm ya kesinlikle izleyinn sonra gelip yorum yapacaksiniz mükemmel diye;Positive
mmm üüü kkk eee mmm mmm eee lll ötesi bir film, esi benzeri asla gelmicek.;Positive
farkindaysan ben zaten niye sevmiyorsun demedim sadece tenis meselesine takildim neyse seninde dedigin gibi uzatmaya gerek yok..herkese bol sinemali günler...;Positive
'hayat bir kutu çikolatadan ibarettir, kime ne çikacagi belli olmaz';Positive
tom hanks in elde parmak biraktirmayacak perfomansi,zekice replikleri ve robbert zemmickin mükemmel yönetimiyle sinema tarihine geçmis müthis bir yapim... run forrest run ......;Positive
esaretin bedelinden sonraki en etkilendigim film diyebilirm ... neredeyse aglayacaktim izlerken (: çok etkileyici .. bir tom hanks efsanesi (:.;Positive
tom hank in en iyi oynadigi kaliteli bir dram macera filmi çok güzel ki bu film tarihte yerini almis en iyi film listelerinde bulunan bir film süper bir senaryo kurgu islenis bir bas yapit.;Positive
bu filmi begenmeyen hiç bir filmi begenemez...10 üzerinden 10...mükemmel..;Positive
bu filmi izleyince insan beyninin ne kadar kirli oldugunu görebiliyorsunuz! gerçekten onun gözlerinden hayat çok acayip keske onun gibi saf olabilsekte ruhumuzu kirletmesek! herseferinde sehvete yenik düser insanlik ......... 10 üzerinden 10 tek kelimeyle *süper*.;Positive
olumsuz yorum yapanlar bence filmden anlamiyor. bu film hayatta izlenmesi gereken 20 filmden biri. bu filmi izlemeden ölmeyin. ve tabi er yani kurtarmak ve yesil yolda tom hanksin diger iki basyapiti .;Positive
ne diyecegimi bilmiyorum. mükemmel..;Positive
.;Positive
bir eglence filmi esasen forrest gump. bu yüzden gerçekçilik aramiyorum sahsen ben. ..;Positive
az önce izledim ve mükemmel bir film kesinlikle izleyin izlemeyen çok sey kaçirir hayata dair....;Positive
keyifli bir film....;Positive
size tavsiyem filmi komedi filmi gibi sürekli gülmeyi bekleyerek degil de sanatsal bir dram filmi oldugunu düsünerek izlemeniz... zaten izleyince demek istedigimi anlayacaksiniz.film komik ama komedi olmasi için tasarlanmamis fakat her kitlece izlenmeli diye düsünüyorum. puanim .;Positive
bu filmi izledikten sonra imkansiz diye bisey olmadigini anliyorsunuz. tesadüfende olsa azmin zaferi ve kararliligin sunumu. .;Positive
bunu televizyonda izledim ve ortasindayken açtim ve sanki filmi en basindan izliyomusum gibi kapildim birden bire yani söyleyecegim tek sey çok sansli oldugumdur.;Positive
en iyiler listemin 1 numarasi...tom hanks e bir kez daha sakpa çikartiyorum...(erkek adami yürekten yakalayan bir film...).;Positive
filmde beni en çok güldürentegmen taylor - bu benim nisanlimforrest gump - bu de benim jenny im xd filmi izlemeyen hayatnin hatasini yapar .999.;Positive
dünyanin en iyilerinden bence. tam bir bas yapit.izlemeynler çok sey kaybeder..;Positive
harika bir film 10 üzerinden 10 puani sonuna kadar hakediyor..;Positive
bütün filmi yüzünüzde bir tebessümle izliyorsunuz.tom hanks in masum ifadesi de basrole cuk oturmus;Positive
tüm zamanlarin en iyi filmi!!. en kisa zamanda bulun. bu masum ama pek akilli olmayan adami tom hanksin mükemmel performansiyla izleyin ve 6 oscari nasil bileginin hakki ile aldigini görün..;Positive
müthis bir filmdi fazla söyleyecek bir sey bulamiyorum .;Positive
forrest gump bence simdiye kadar yazilmis en iyi iki senaryodan biridir.bunlar forrest gump ve fight club.daha fazla puan olsa verecem ama yok :).;Positive
her film bir yana forrest bir yana...hayatta izledigim en güzel filmdir forrest gump...bi daha böyle bi film yapamazlar....;Positive
izledigim en iyi 3 filmden biri. çok iyi bir dram,komedi ve macera üçlemesi. tek söyleyecegim, izlemediyseniz kesinlikle kaçirmayin..;Positive
